ID,Nome,Idade,Gênero,Estado,Departamento,Salário,Data_Contratação,Produto,Vendas_Mensais
3030,Helena,59,F,PE,RH,"R$ 9.047,50",2020-08-14,Produto A,35
3031,Eduardo,26,M,PR,Financeiro,"R$ 11.922,98",2019-11-28,Produto B,30
3032,Helena,42,F,PR,RH,"R$ 12.510,26",2019-06-09,Produto A,17
3033,Gabriel,58,M,RJ,Operações,"R$ 7.494,08",2019-07-09,Produto C,62
3034,Igor,24,M,RS,TI,"R$ 14.110,32",2020-01-01,Produto B,109
3035,Ana,53,M,PE,TI,"R$ 12.611,11",2017-10-06,Produto A,240
3036,Ana,38,F,ES,TI,"R$ 3.767,97",2024-02-10,Produto D,201
3037,Tiago,64,F,PR,TI,"R$ 6.723,85",2015-07-30,Produto C,273
3038,Eduardo,38,M,PE,Operações,"R$ 2.710,33",2023-10-12,Produto D,256
3039,Otávio,41,M,RS,TI,"R$ 11.262,77",2022-06-09,Produto B,64
3040,Fernanda,44,M,PE,RH,"R$ 2.434,88",2015-10-22,Produto B,89
3041,Eduardo,40,M,GO,Financeiro,"R$ 11.525,37",2016-10-05,Produto C,213
3042,Igor,65,F,MG,Marketing,"R$ 2.501,96",2022-03-21,Produto A,199
3043,Quésia,38,F,BA,Financeiro,"R$ 14.696,55",2016-11-05,Produto C,280
3044,Fernanda,48,M,ES,Comercial,"R$ 13.694,39",2022-12-28,Produto A,125
3045,Laura,60,F,PR,Marketing,"R$ 12.565,22",2022-08-02,Produto D,99
3046,Bruno,61,F,PE,Financeiro,"R$ 5.816,69",2015-01-08,Produto B,289
3047,Eduardo,40,M,PR,Comercial,"R$ 7.128,86",2019-11-05,Produto A,201
3048,Carlos,30,F,SC,RH,"R$ 7.272,90",2017-04-15,Produto A,266
3049,Daniela,49,M,PE,RH,"R$ 3.442,87",2017-04-12,Produto A,128
3050,Quésia,50,M,BA,Marketing,"R$ 6.096,14",2016-07-11,Produto C,168
3051,Kaique,54,F,PE,Operações,"R$ 11.467,99",2021-01-15,Produto A,249
3052,Bruno,49,M,MG,RH,"R$ 9.599,90",2023-02-15,Produto A,60
3053,Ana,48,F,BA,Marketing,"R$ 13.528,41",2021-09-11,Produto B,177
3054,Sofia,58,M,ES,RH,"R$ 14.190,48",2018-05-19,Produto D,240
3055,Bruno,20,M,MG,RH,"R$ 9.036,46",2016-09-04,Produto A,211
3056,Natália,41,M,BA,Marketing,"R$ 3.633,62",2015-01-04,Produto C,193
3057,Fernanda,58,M,SC,TI,"R$ 5.583,33",2015-04-18,Produto C,167
3058,Tiago,60,F,BA,RH,"R$ 9.417,80",2024-01-01,Produto A,137
3059,Sofia,19,M,SC,Financeiro,"R$ 3.758,57",2021-01-22,Produto B,233
3060,Helena,37,M,BA,Marketing,"R$ 7.673,02",2019-09-13,Produto D,101
3061,Sofia,29,F,PE,Comercial,"R$ 11.921,85",2020-01-17,Produto B,230
3062,Marcos,38,F,MG,Marketing,"R$ 11.784,01",2016-08-05,Produto D,161
3063,Marcos,21,F,BA,TI,"R$ 10.958,92",2022-07-27,Produto C,291
3064,Gabriel,44,M,GO,Marketing,"R$ 4.648,53",2017-02-02,Produto A,68
3065,Natália,43,F,SC,Comercial,"R$ 8.157,79",2017-12-12,Produto C,186
3066,Bruno,39,M,PE,TI,"R$ 11.105,39",2023-02-11,Produto A,80
3067,Ricardo,59,M,GO,Marketing,"R$ 8.628,99",2024-08-19,Produto D,113
3068,Tiago,53,M,GO,TI,"R$ 9.429,54",2018-09-17,Produto D,58
3069,Kaique,44,F,GO,Marketing,"R$ 9.294,62",2022-12-08,Produto D,16
3070,Paula,27,M,RS,RH,"R$ 4.824,12",2021-04-09,Produto D,165
3071,Laura,43,M,MG,Marketing,"R$ 4.915,53",2017-09-22,Produto C,4
3072,Helena,60,M,SP,Operações,"R$ 13.268,57",2023-01-27,Produto D,81
3073,Quésia,27,F,ES,Financeiro,"R$ 12.632,76",2016-04-16,Produto A,82
3074,Gabriel,55,F,SC,Marketing,"R$ 8.065,23",2021-02-07,Produto C,227
3075,Natália,23,F,BA,Operações,"R$ 13.020,42",2022-02-13,Produto D,132
3076,Sofia,53,F,GO,Financeiro,"R$ 4.722,42",2022-05-12,Produto B,43
3077,Ricardo,30,M,GO,Marketing,"R$ 13.428,43",2021-06-13,Produto A,134
3078,Ana,36,M,PE,TI,"R$ 7.903,97",2015-10-15,Produto C,56
3079,Carlos,49,F,PR,RH,"R$ 14.940,30",2018-01-31,Produto B,69
3080,Sofia,53,M,SC,Comercial,"R$ 9.256,73",2022-07-28,Produto D,145
3081,Daniela,32,M,ES,Operações,"R$ 5.340,95",2022-10-18,Produto D,125
3082,Gabriel,54,F,SP,TI,"R$ 4.048,46",2022-07-27,Produto A,275
3083,Julia,44,F,BA,TI,"R$ 2.300,66",2016-02-21,Produto A,146
3084,Daniela,60,M,RJ,Marketing,"R$ 5.274,17",2017-04-04,Produto A,280
3085,Otávio,41,F,PE,TI,"R$ 10.048,33",2021-10-17,Produto D,121
3086,Quésia,54,M,SC,Financeiro,"R$ 4.272,61",2021-06-20,Produto B,97
3087,Igor,41,M,PE,Marketing,"R$ 7.570,18",2024-09-07,Produto B,98
3088,Gabriel,56,M,PR,TI,"R$ 10.214,42",2017-07-17,Produto C,8
3089,Paula,49,M,SC,Financeiro,"R$ 9.577,02",2022-08-21,Produto A,171
3090,Daniela,32,F,RJ,Marketing,"R$ 13.726,91",2022-05-20,Produto D,140
3091,Ana,58,F,SP,Financeiro,"R$ 5.193,57",2018-06-26,Produto A,26
3092,Otávio,54,M,PE,TI,"R$ 11.205,58",2021-01-19,Produto C,123
3093,Ricardo,44,M,ES,Comercial,"R$ 5.542,65",2016-12-13,Produto C,165
3094,Daniela,44,M,RS,Comercial,"R$ 9.090,17",2017-06-23,Produto B,45
3095,Fernanda,52,F,PR,RH,"R$ 11.530,76",2024-02-22,Produto D,71
3096,Fernanda,26,M,MG,Marketing,"R$ 3.473,81",2021-11-10,Produto A,99
3097,Paula,48,F,RJ,TI,"R$ 13.865,66",2020-06-12,Produto C,73
3098,Carlos,31,M,ES,Operações,"R$ 7.034,98",2023-12-15,Produto D,17
3099,Ricardo,34,M,SC,Comercial,"R$ 4.772,22",2021-09-16,Produto A,28
3100,Paula,57,F,SP,TI,"R$ 3.120,46",2021-11-05,Produto B,207
3101,Igor,45,F,ES,Financeiro,"R$ 14.464,44",2019-04-05,Produto B,277
3102,Laura,47,M,PE,Comercial,"R$ 4.867,58",2015-01-27,Produto B,50
3103,Sofia,58,F,RS,TI,"R$ 14.659,70",2022-08-16,Produto B,264
3104,Tiago,45,F,PE,TI,"R$ 10.462,77",2024-12-16,Produto D,27
3105,Eduardo,42,F,SC,TI,"R$ 3.732,00",2020-06-24,Produto C,106
3106,Ana,57,M,RS,Financeiro,"R$ 8.373,91",2024-07-10,Produto C,44
3107,Gabriel,45,M,GO,TI,"R$ 5.578,91",2024-11-27,Produto C,137
3108,Tiago,36,F,SC,TI,"R$ 6.123,46",2024-05-18,Produto B,249
3109,Daniela,53,F,RJ,RH,"R$ 5.795,11",2024-12-14,Produto B,86
3110,Otávio,39,F,GO,Operações,"R$ 14.811,80",2023-10-10,Produto A,201
3111,Paula,59,M,RS,RH,"R$ 10.477,68",2019-03-10,Produto B,65
3112,Marcos,54,F,SC,RH,"R$ 14.648,30",2016-10-07,Produto A,286
3113,Eduardo,30,F,SC,Operações,"R$ 2.565,02",2023-04-26,Produto A,94
3114,Bruno,30,F,RS,Financeiro,"R$ 10.834,01",2018-04-16,Produto C,241
3115,Marcos,32,F,GO,TI,"R$ 7.782,74",2016-12-15,Produto C,11
3116,Gabriel,63,F,RJ,Financeiro,"R$ 10.584,85",2024-02-19,Produto C,185
3117,Ricardo,50,F,PR,Financeiro,"R$ 11.744,26",2017-09-22,Produto C,209
3118,Marcos,55,F,RJ,RH,"R$ 6.298,81",2024-01-26,Produto B,265
3119,Tiago,60,M,PE,TI,"R$ 8.475,89",2017-06-26,Produto D,243
3120,Quésia,18,F,GO,Operações,"R$ 4.580,00",2019-11-23,Produto B,114
3121,Tiago,27,M,MG,Operações,"R$ 3.396,26",2016-02-23,Produto A,34
3122,Igor,50,F,PR,Marketing,"R$ 5.488,21",2018-06-13,Produto C,112
3123,Natália,52,M,GO,TI,"R$ 13.146,39",2021-02-19,Produto D,158
3124,Helena,26,F,PR,Financeiro,"R$ 13.537,77",2017-02-26,Produto C,137
3125,Carlos,31,F,SP,Financeiro,"R$ 4.527,85",2018-03-26,Produto C,300
3126,Eduardo,51,F,BA,Marketing,"R$ 3.534,99",2019-04-01,Produto A,76
3127,Julia,47,M,PE,Marketing,"R$ 2.300,95",2019-10-14,Produto C,171
3128,Sofia,27,M,BA,RH,"R$ 5.428,09",2017-05-08,Produto A,58
3129,Quésia,45,F,SC,TI,"R$ 13.917,48",2020-01-06,Produto A,250
3130,Daniela,43,F,BA,Comercial,"R$ 5.791,06",2019-03-26,Produto B,183
3131,Marcos,61,M,BA,TI,"R$ 8.176,50",2020-03-30,Produto C,157
3132,Ana,57,M,MG,Marketing,"R$ 14.604,46",2019-11-20,Produto B,186
3133,Otávio,39,F,MG,Comercial,"R$ 14.210,48",2024-12-12,Produto D,45
3134,Fernanda,44,M,RJ,Comercial,"R$ 14.615,64",2019-09-11,Produto B,269
3135,Ricardo,34,F,MG,Comercial,"R$ 9.430,33",2022-02-14,Produto B,238
3136,Kaique,46,M,SC,Operações,"R$ 4.486,82",2016-09-25,Produto A,26
3137,Ricardo,43,M,RS,RH,"R$ 2.035,90",2022-03-17,Produto C,136
3138,Julia,38,M,GO,RH,"R$ 11.163,36",2017-07-22,Produto D,199
3139,Quésia,60,M,BA,Marketing,"R$ 11.915,41",2024-02-26,Produto A,108
3140,Igor,38,M,PR,Comercial,"R$ 8.692,32",2023-07-17,Produto A,25
3141,Ricardo,30,F,ES,Operações,"R$ 4.383,12",2024-10-18,Produto C,235
3142,Tiago,19,M,PR,Marketing,"R$ 9.705,78",2019-03-20,Produto A,244
3143,Julia,43,F,ES,Financeiro,"R$ 13.100,64",2016-06-13,Produto B,137
3144,Sofia,58,F,GO,Marketing,"R$ 6.004,45",2016-10-10,Produto D,64
3145,Laura,50,F,RS,TI,"R$ 14.368,79",2023-02-16,Produto C,48
3146,Daniela,53,F,SC,Operações,"R$ 12.701,17",2017-05-15,Produto D,39
3147,Marcos,40,M,ES,TI,"R$ 12.114,43",2021-03-25,Produto C,144
3148,Natália,35,M,PE,RH,"R$ 7.168,36",2023-09-26,Produto C,240
3149,Natália,30,M,SC,TI,"R$ 2.355,35",2017-05-02,Produto D,18
3150,Daniela,45,F,RS,Comercial,"R$ 7.560,20",2016-01-04,Produto C,76
3151,Ricardo,63,F,BA,RH,"R$ 2.214,83",2018-12-13,Produto B,259
3152,Daniela,33,F,GO,Marketing,"R$ 2.267,89",2017-10-12,Produto C,266
3153,Ana,21,M,RJ,Operações,"R$ 4.877,37",2015-06-21,Produto C,69
3154,Tiago,63,F,GO,Marketing,"R$ 8.875,41",2016-12-17,Produto C,180
3155,Helena,39,M,MG,Marketing,"R$ 3.679,02",2021-10-24,Produto A,12
3156,Otávio,63,F,ES,TI,"R$ 10.168,72",2021-12-16,Produto A,28
3157,Ricardo,45,F,SP,TI,"R$ 3.719,80",2019-08-23,Produto D,73
3158,Tiago,58,M,RJ,Comercial,"R$ 2.197,32",2017-04-03,Produto D,74
3159,Paula,53,F,MG,RH,"R$ 12.271,99",2021-11-29,Produto B,87
3160,Gabriel,25,M,RS,TI,"R$ 8.714,57",2016-07-14,Produto B,109
3161,Tiago,61,M,SC,Marketing,"R$ 5.510,69",2022-01-23,Produto B,245
3162,Bruno,65,F,PR,Comercial,"R$ 9.154,18",2024-01-11,Produto D,138
3163,Gabriel,33,F,RJ,Operações,"R$ 4.851,59",2018-08-12,Produto C,182
3164,Bruno,56,M,BA,Marketing,"R$ 10.183,84",2019-09-01,Produto D,280
3165,Quésia,45,F,RJ,Marketing,"R$ 9.931,85",2023-04-29,Produto C,28
3166,Paula,50,F,RS,TI,"R$ 13.455,28",2016-06-21,Produto D,296
3167,Quésia,23,M,GO,Operações,"R$ 14.723,87",2017-11-24,Produto A,254
3168,Julia,46,M,SC,Marketing,"R$ 2.832,79",2024-05-28,Produto D,206
3169,Sofia,54,F,SC,RH,"R$ 6.911,76",2021-03-19,Produto B,167
3170,Otávio,58,F,PE,Comercial,"R$ 2.766,08",2023-10-04,Produto B,103
3171,Gabriel,24,M,BA,Marketing,"R$ 9.578,76",2021-09-23,Produto C,172
3172,Fernanda,51,F,PR,TI,"R$ 4.054,44",2015-03-27,Produto A,57
3173,Eduardo,35,F,BA,Marketing,"R$ 9.207,78",2023-04-22,Produto C,2
3174,Igor,21,M,SC,Operações,"R$ 4.987,89",2018-06-29,Produto D,148
3175,Natália,39,F,PR,RH,"R$ 9.987,16",2020-09-11,Produto C,245
3176,Ricardo,59,F,MG,TI,"R$ 7.343,39",2016-05-16,Produto D,287
3177,Julia,32,M,GO,Operações,"R$ 4.755,74",2015-12-25,Produto A,172
3178,Sofia,21,M,PR,Financeiro,"R$ 12.804,30",2018-06-27,Produto D,47
3179,Kaique,60,F,PR,RH,"R$ 11.055,35",2018-12-05,Produto C,192
3180,Otávio,41,M,BA,TI,"R$ 7.241,28",2016-09-09,Produto D,54
3181,Natália,28,M,BA,Marketing,"R$ 14.172,17",2019-03-13,Produto C,250
3182,Laura,63,F,RS,TI,"R$ 7.090,89",2020-12-28,Produto D,163
3183,Julia,51,F,RJ,TI,"R$ 6.438,39",2015-11-29,Produto D,227
3184,Eduardo,52,F,PR,Comercial,"R$ 12.838,31",2023-01-16,Produto A,47
3185,Quésia,41,M,GO,Financeiro,"R$ 3.455,76",2017-05-02,Produto D,257
3186,Kaique,19,F,SP,RH,"R$ 10.203,90",2016-10-24,Produto A,90
3187,Sofia,44,F,PR,RH,"R$ 14.666,45",2015-10-06,Produto D,187
3188,Daniela,34,F,PE,Comercial,"R$ 12.478,24",2017-06-18,Produto B,124
3189,Otávio,26,M,RJ,Comercial,"R$ 3.370,44",2015-02-18,Produto C,294
3190,Helena,52,M,ES,Comercial,"R$ 7.428,09",2020-01-06,Produto D,197
3191,Daniela,46,F,GO,Comercial,"R$ 2.248,34",2017-05-03,Produto A,90
3192,Carlos,22,M,PE,Operações,"R$ 10.200,66",2018-06-30,Produto C,250
3193,Carlos,23,M,PR,Marketing,"R$ 14.967,15",2022-09-01,Produto B,271
3194,Gabriel,34,F,RS,Operações,"R$ 12.050,56",2017-12-07,Produto B,4
3195,Ricardo,18,M,PE,TI,"R$ 14.375,27",2018-05-24,Produto B,221
3196,Julia,29,F,PE,RH,"R$ 6.387,36",2018-12-12,Produto C,95
3197,Paula,54,F,MG,Operações,"R$ 6.027,42",2020-01-04,Produto B,210
3198,Fernanda,37,F,RS,Comercial,"R$ 10.547,48",2015-11-07,Produto C,7
3199,Helena,38,F,GO,Financeiro,"R$ 14.514,45",2024-09-26,Produto D,115
3200,Paula,44,M,MG,TI,"R$ 14.983,28",2021-02-07,Produto C,33
3201,Gabriel,65,M,RJ,Operações,"R$ 8.006,14",2022-02-07,Produto A,154
3202,Carlos,36,F,SC,RH,"R$ 2.088,95",2015-03-03,Produto A,171
3203,Igor,41,F,MG,Operações,"R$ 10.397,08",2021-08-16,Produto C,105
3204,Gabriel,24,M,PR,TI,"R$ 9.366,38",2024-07-07,Produto A,47
3205,Fernanda,35,F,SC,Operações,"R$ 6.492,31",2023-11-10,Produto B,128
3206,Igor,48,M,GO,Financeiro,"R$ 6.726,25",2017-04-13,Produto A,157
3207,Laura,65,M,PE,TI,"R$ 10.799,01",2016-06-25,Produto B,67
3208,Carlos,35,F,PE,TI,"R$ 7.004,90",2018-10-31,Produto D,281
3209,Otávio,58,M,ES,Marketing,"R$ 11.571,15",2020-03-27,Produto D,41
3210,Igor,63,M,GO,Comercial,"R$ 12.762,59",2022-07-19,Produto C,21
3211,Eduardo,60,F,PR,Operações,"R$ 3.506,62",2018-05-05,Produto C,233
3212,Bruno,43,M,ES,Financeiro,"R$ 3.465,75",2023-02-22,Produto D,14
3213,Igor,29,M,BA,Comercial,"R$ 8.551,20",2023-04-30,Produto D,158
3214,Daniela,25,F,SC,Financeiro,"R$ 9.964,44",2017-02-20,Produto A,100
3215,Marcos,26,M,ES,Comercial,"R$ 5.806,08",2023-08-29,Produto A,159
3216,Helena,65,F,SP,RH,"R$ 12.684,38",2016-07-10,Produto C,130
3217,Otávio,49,F,PR,Comercial,"R$ 6.834,64",2015-06-21,Produto D,207
3218,Eduardo,34,F,RJ,Financeiro,"R$ 4.070,55",2019-05-29,Produto B,173
3219,Marcos,27,F,MG,Financeiro,"R$ 10.316,18",2023-04-05,Produto C,299
3220,Quésia,22,F,BA,Comercial,"R$ 6.422,56",2024-03-21,Produto C,55
3221,Carlos,20,F,RJ,Operações,"R$ 4.619,37",2015-02-19,Produto D,244
3222,Julia,24,F,PE,Financeiro,"R$ 2.348,80",2015-06-11,Produto C,120
3223,Ricardo,43,F,ES,TI,"R$ 3.745,82",2022-09-20,Produto D,102
3224,Carlos,52,M,BA,Marketing,"R$ 7.342,88",2019-06-06,Produto B,3
3225,Sofia,33,M,PE,Comercial,"R$ 7.851,62",2016-08-03,Produto B,179
3226,Otávio,18,F,RJ,Operações,"R$ 5.325,05",2022-07-14,Produto D,98
3227,Daniela,28,M,RJ,Financeiro,"R$ 3.133,43",2021-10-20,Produto C,125
3228,Marcos,47,M,GO,Operações,"R$ 2.441,18",2020-02-18,Produto D,249
3229,Gabriel,62,M,ES,TI,"R$ 14.828,22",2021-05-08,Produto C,48
3230,Helena,52,M,RS,Marketing,"R$ 4.479,12",2021-04-20,Produto C,85
3231,Quésia,59,F,PE,TI,"R$ 9.848,54",2020-10-02,Produto B,148
3232,Natália,36,F,PR,Operações,"R$ 12.880,23",2024-05-30,Produto B,66
3233,Eduardo,41,F,ES,RH,"R$ 8.536,89",2024-02-22,Produto C,159
3234,Paula,33,F,SC,Financeiro,"R$ 6.834,44",2015-09-24,Produto B,181
3235,Otávio,33,F,MG,RH,"R$ 8.449,72",2024-11-08,Produto D,4
3236,Natália,46,F,SP,Financeiro,"R$ 3.465,17",2021-05-21,Produto C,62
3237,Marcos,22,M,MG,Marketing,"R$ 7.200,22",2023-09-14,Produto A,279
3238,Paula,65,F,PE,TI,"R$ 11.920,10",2023-03-31,Produto D,179
3239,Carlos,37,F,BA,Marketing,"R$ 10.114,15",2015-03-09,Produto D,57
3240,Helena,35,M,RS,Operações,"R$ 13.628,33",2023-11-30,Produto C,50
3241,Gabriel,49,F,SP,Operações,"R$ 2.171,66",2016-02-26,Produto A,62
3242,Eduardo,65,M,RJ,Operações,"R$ 2.158,01",2018-09-01,Produto B,97
3243,Laura,59,M,ES,Operações,"R$ 8.745,59",2019-07-01,Produto C,273
3244,Helena,19,M,RS,Financeiro,"R$ 6.620,98",2015-02-22,Produto C,234
3245,Julia,57,M,RS,Comercial,"R$ 8.183,09",2024-02-23,Produto B,176
3246,Ricardo,37,M,MG,Marketing,"R$ 8.481,20",2015-12-13,Produto C,188
3247,Daniela,23,F,GO,RH,"R$ 5.643,54",2019-01-25,Produto B,38
3248,Natália,36,F,RJ,RH,"R$ 9.793,41",2021-06-03,Produto B,245
3249,Eduardo,26,M,ES,Financeiro,"R$ 9.887,48",2015-06-23,Produto B,30
3250,Helena,58,F,MG,RH,"R$ 7.787,65",2018-07-18,Produto D,5
3251,Gabriel,23,F,GO,Operações,"R$ 5.142,96",2019-01-12,Produto A,205
3252,Bruno,21,M,SP,TI,"R$ 8.656,52",2024-04-25,Produto B,20
3253,Marcos,25,F,ES,RH,"R$ 12.408,83",2024-03-12,Produto B,146
3254,Quésia,55,M,SC,Marketing,"R$ 14.959,41",2024-07-06,Produto C,201
3255,Marcos,33,M,SC,Operações,"R$ 10.845,79",2018-07-06,Produto B,118
3256,Natália,59,F,GO,Financeiro,"R$ 12.403,42",2018-01-11,Produto D,53
3257,Sofia,53,F,PR,Operações,"R$ 2.706,79",2023-02-21,Produto A,189
3258,Marcos,50,M,PE,TI,"R$ 5.813,65",2023-11-18,Produto D,204
3259,Otávio,47,F,BA,Operações,"R$ 4.838,74",2021-09-15,Produto D,90
3260,Eduardo,51,F,GO,Marketing,"R$ 8.288,40",2019-04-10,Produto D,6
3261,Bruno,64,M,RS,Marketing,"R$ 11.228,06",2024-05-18,Produto A,102
3262,Daniela,38,M,SC,Financeiro,"R$ 7.210,09",2019-12-13,Produto B,263
3263,Quésia,59,M,ES,TI,"R$ 6.389,56",2023-04-14,Produto B,188
3264,Fernanda,32,F,MG,Comercial,"R$ 5.858,98",2023-11-07,Produto C,79
3265,Igor,41,M,BA,Comercial,"R$ 6.854,57",2022-10-03,Produto D,299
3266,Eduardo,25,M,PR,Marketing,"R$ 14.558,31",2015-07-29,Produto C,67
3267,Tiago,55,F,RJ,Operações,"R$ 5.939,34",2020-06-24,Produto A,235
3268,Igor,60,F,PE,Financeiro,"R$ 5.885,45",2017-01-08,Produto B,119
3269,Marcos,47,M,PR,Operações,"R$ 4.208,67",2017-11-21,Produto C,126
3270,Paula,21,M,SP,Marketing,"R$ 12.555,69",2019-08-15,Produto A,298
3271,Quésia,35,M,RS,Operações,"R$ 8.737,07",2016-05-09,Produto B,72
3272,Tiago,42,F,SP,Comercial,"R$ 3.367,60",2024-03-02,Produto B,289
3273,Kaique,36,F,ES,Comercial,"R$ 5.556,16",2019-07-16,Produto C,184
3274,Gabriel,53,F,MG,Marketing,"R$ 4.140,98",2016-10-19,Produto B,18
3275,Eduardo,57,F,GO,Marketing,"R$ 10.448,77",2021-07-21,Produto C,181
3276,Natália,44,M,PE,Marketing,"R$ 7.113,46",2020-07-03,Produto B,65
3277,Daniela,56,M,RJ,Operações,"R$ 10.758,37",2024-02-04,Produto A,219
3278,Fernanda,65,M,RJ,Operações,"R$ 10.417,34",2019-02-05,Produto B,11
3279,Helena,38,F,ES,Marketing,"R$ 8.492,24",2023-07-26,Produto B,127
3280,Helena,44,M,PR,RH,"R$ 7.758,21",2016-03-04,Produto B,170
3281,Daniela,19,F,PR,Operações,"R$ 5.797,60",2018-05-22,Produto C,114
3282,Sofia,36,F,BA,Comercial,"R$ 6.728,63",2024-08-21,Produto A,46
3283,Sofia,54,M,RJ,Marketing,"R$ 11.188,20",2017-06-18,Produto A,179
3284,Quésia,56,F,RS,TI,"R$ 6.924,68",2021-07-30,Produto C,206
3285,Paula,30,M,GO,Comercial,"R$ 4.329,57",2015-06-01,Produto D,40
3286,Natália,59,M,SC,Operações,"R$ 6.840,99",2021-01-18,Produto A,152
3287,Laura,28,M,BA,Financeiro,"R$ 3.676,06",2022-01-23,Produto A,24
3288,Tiago,32,F,SP,RH,"R$ 7.809,45",2020-06-24,Produto C,32
3289,Kaique,30,M,RS,Financeiro,"R$ 10.714,06",2022-09-28,Produto D,191
3290,Quésia,58,M,MG,RH,"R$ 2.887,85",2018-07-23,Produto D,243
3291,Helena,60,F,SP,RH,"R$ 11.901,06",2015-05-15,Produto B,103
3292,Tiago,53,F,ES,Financeiro,"R$ 6.939,96",2017-10-08,Produto B,138
3293,Tiago,21,M,RS,RH,"R$ 14.122,27",2022-05-24,Produto C,218
3294,Sofia,50,M,MG,Comercial,"R$ 4.019,08",2024-10-28,Produto C,23
3295,Gabriel,58,M,SC,Operações,"R$ 4.885,21",2016-02-13,Produto C,122
3296,Quésia,58,F,BA,Operações,"R$ 3.300,32",2022-04-11,Produto B,126
3297,Sofia,39,M,PR,RH,"R$ 13.890,70",2016-03-04,Produto C,59
3298,Natália,46,M,RS,Operações,"R$ 9.597,50",2018-04-13,Produto D,63
3299,Igor,25,M,RJ,TI,"R$ 13.358,02",2020-05-31,Produto B,118
3300,Igor,27,M,BA,Financeiro,"R$ 6.713,35",2015-01-18,Produto A,0
3301,Fernanda,43,M,PE,Comercial,"R$ 8.189,07",2022-04-03,Produto D,72
3302,Quésia,28,F,RJ,Comercial,"R$ 6.011,39",2022-07-03,Produto D,295
3303,Ana,46,F,MG,Financeiro,"R$ 3.734,79",2023-05-13,Produto B,213
3304,Gabriel,55,M,RS,RH,"R$ 8.892,72",2016-08-15,Produto D,148
3305,Bruno,45,M,MG,RH,"R$ 2.549,07",2024-11-16,Produto A,134
3306,Fernanda,52,M,SC,Marketing,"R$ 11.262,52",2021-05-17,Produto B,20
3307,Ricardo,49,M,GO,RH,"R$ 8.181,59",2015-02-22,Produto C,101
3308,Igor,38,F,BA,Operações,"R$ 6.718,21",2015-12-30,Produto B,290
3309,Sofia,37,M,PR,Operações,"R$ 4.810,01",2021-03-18,Produto D,169
3310,Gabriel,34,F,SC,Comercial,"R$ 9.282,11",2015-06-11,Produto D,118
3311,Helena,55,F,BA,Marketing,"R$ 12.456,93",2016-08-13,Produto A,270
3312,Laura,61,M,GO,Financeiro,"R$ 2.977,39",2023-09-06,Produto C,159
3313,Otávio,30,F,PR,Financeiro,"R$ 6.911,75",2022-01-30,Produto B,115
3314,Carlos,57,F,BA,RH,"R$ 12.155,50",2022-12-16,Produto D,99
3315,Sofia,61,F,GO,Comercial,"R$ 13.195,61",2015-12-30,Produto B,154
3316,Igor,53,F,PR,Financeiro,"R$ 6.230,97",2020-05-21,Produto B,123
3317,Ricardo,58,F,GO,Marketing,"R$ 11.162,45",2023-10-22,Produto B,205
3318,Eduardo,19,F,PE,RH,"R$ 9.339,44",2019-08-18,Produto C,55
3319,Natália,35,M,GO,Financeiro,"R$ 8.909,54",2020-08-10,Produto A,110
3320,Sofia,32,M,PE,Comercial,"R$ 13.865,11",2016-10-09,Produto D,82
3321,Helena,37,M,MG,Operações,"R$ 10.018,31",2017-08-30,Produto A,273
3322,Daniela,34,F,SC,RH,"R$ 3.080,19",2021-11-01,Produto B,41
3323,Carlos,51,F,RJ,Operações,"R$ 8.391,45",2018-09-04,Produto C,72
3324,Marcos,38,M,RS,Comercial,"R$ 9.799,17",2018-06-16,Produto B,140
3325,Natália,46,F,BA,Marketing,"R$ 13.563,57",2021-08-11,Produto C,128
3326,Ricardo,62,M,MG,Financeiro,"R$ 14.013,60",2023-03-26,Produto A,70
3327,Fernanda,51,F,SP,TI,"R$ 14.050,78",2019-02-21,Produto B,170
3328,Bruno,44,F,ES,Marketing,"R$ 12.950,65",2019-08-01,Produto D,70
3329,Marcos,60,M,GO,Financeiro,"R$ 5.888,77",2023-03-17,Produto A,197
3330,Sofia,64,F,RJ,Financeiro,"R$ 13.009,16",2020-03-22,Produto C,181
3331,Eduardo,29,M,RS,Operações,"R$ 13.682,84",2015-12-05,Produto B,165
3332,Ana,27,F,PR,Marketing,"R$ 4.820,18",2021-03-29,Produto B,26
3333,Gabriel,58,F,BA,TI,"R$ 7.120,80",2015-11-28,Produto D,10
3334,Ana,35,M,ES,Comercial,"R$ 9.817,61",2022-06-24,Produto C,42
3335,Quésia,23,F,GO,RH,"R$ 4.009,48",2021-01-25,Produto D,126
3336,Julia,50,F,SP,RH,"R$ 13.738,06",2023-11-01,Produto B,212
3337,Eduardo,44,M,MG,RH,"R$ 5.970,67",2023-08-05,Produto B,38
3338,Quésia,54,F,GO,Marketing,"R$ 7.605,03",2015-12-31,Produto D,253
3339,Laura,64,F,RJ,Marketing,"R$ 3.725,34",2022-10-11,Produto D,145
3340,Gabriel,57,M,MG,Operações,"R$ 13.565,63",2019-02-05,Produto A,23
3341,Quésia,27,M,RS,Comercial,"R$ 14.808,96",2015-03-17,Produto C,126
3342,Julia,50,F,PE,Financeiro,"R$ 6.720,15",2021-08-23,Produto C,134
3343,Marcos,60,M,SC,Comercial,"R$ 5.300,11",2023-03-20,Produto D,62
